STUDENT_ID,GENDER,GRADE_LEVEL,PARENT_EDUCATION_LEVEL,FAMILY_INCOME,AVERAGE_SCORE,PASS_FAIL_RATE,ATTENDANCE_PERCENT,ACTIVITY_FLAG,ACTIVITY_HOURS,HIGHEST_ACHIEVEMENT,DISCIPLINE_COUNT,DISCIPLINE_SEVERITY,PRIMARY_INCIDENT_TYPE,AVG_TEACHER_RATING,AVG_TEACHER_EXPERIENCE
S4359,Female,10,None,549508,55.42,1,84.34,1,7.80,School,5,3,Misconduct,,
S4360,Female,6,None,196514,55.53,1,84.88,1,4.88,State,3,3,Other,3.40,27.00
S4361,Male,6,None,93027,41.59,1,83.02,1,7.75,School,4,3,Bullying,3.55,20.50
S4362,Female,2,PhD,611221,55.22,1,86.09,1,4.75,State,2,3,Late Submission,2.98,12.33
S4363,Male,2,Master,264845,48.93,1,86.42,1,3.00,National,,,,3.60,33.00
S4364,Male,1,None,404005,50.00,1,83.90,1,6.50,State,4,2,Bullying,,
S4365,Female,7,High School,291684,45.62,1,84.88,1,5.40,State,5,3,Misconduct,,
S4366,Female,9,Bachelor,931609,41.45,1,84.99,1,9.00,State,2,2,Late Submission,4.40,33.00
S4367,Male,1,PhD,662494,57.68,1,85.76,1,7.17,School,2,3,Late Submission,4.70,3.00
S4368,Male,3,Master,263008,57.94,1,86.42,1,3.14,None,2,3,Bullying,3.20,13.00
S4369,Male,2,PhD,826424,54.78,1,86.31,1,6.67,School,4,3,Misconduct,,
S4370,Female,2,None,308152,39.84,0,85.98,1,9.60,School,,,,4.07,12.67
S4371,Male,4,Master,689219,43.84,1,82.58,1,9.00,State,2,3,Bullying,,
S4372,Male,4,Bachelor,162603,52.43,1,86.42,1,4.50,National,,,,2.40,31.00
S4373,Male,11,Bachelor,506333,51.53,1,85.21,1,4.33,State,2,3,Cheating,3.30,12.50
S4374,Female,4,High School,155242,37.85,0,85.87,1,6.67,School,3,3,Misconduct,4.45,18.00
S4375,Female,12,Master,514023,48.24,1,84.67,1,6.25,State,6,3,Cheating,3.73,15.00
S4376,Female,10,Master,74145,43.29,1,85.32,1,6.22,State,4,3,Bullying,2.85,16.50
S4377,Male,11,Master,507861,53.21,1,84.99,1,5.00,School,3,3,Cheating,4.80,10.67
S4378,Female,1,Master,582214,54.61,1,85.87,1,13.00,State,2,2,Bullying,3.73,19.33
S4379,Female,10,High School,441078,55.02,1,83.24,1,4.00,School,,,,3.67,20.67
S4380,Male,10,Master,226560,42.36,1,84.78,1,6.91,State,5,3,Cheating,2.63,27.00
S4381,Male,4,Bachelor,420425,39.71,0,84.34,1,5.25,State,2,3,Cheating,3.70,22.00
S4382,Female,4,Bachelor,992095,53.23,1,84.56,1,8.83,State,1,1,Cheating,3.25,27.50
S4383,Female,10,Master,75455,61.34,1,82.58,1,4.00,National,6,3,Late Submission,4.00,1.00
S4384,Male,8,None,457759,47.75,1,83.79,1,6.60,State,3,3,Bullying,3.05,16.50
S4385,Female,7,None,564806,45.89,1,83.68,1,5.80,State,4,2,Bullying,3.68,18.50
S4386,Female,7,None,508607,47.38,1,84.78,1,6.33,State,2,3,Bullying,,
S4387,Female,4,Bachelor,434402,51.79,1,83.68,1,6.40,State,,,,2.40,12.00
S4388,Female,3,High School,279781,51.08,1,85.87,1,8.00,None,1,1,Misconduct,3.63,19.33
S4389,Male,7,Bachelor,100309,48.94,1,85.76,1,10.67,School,2,2,Bullying,,
S4390,Male,12,High School,146864,64.71,1,83.79,1,6.29,State,2,3,Late Submission,4.10,5.00
S4391,Female,2,PhD,317539,58.82,1,85.54,1,7.22,State,2,3,Cheating,,
S4392,Male,5,High School,950202,46.28,1,86.09,1,5.00,None,5,3,Bullying,3.55,19.00
S4393,Female,3,High School,479354,48.69,1,83.57,1,7.17,State,2,3,Late Submission,4.20,32.00
S4394,Male,9,None,293076,49.33,1,83.57,1,5.00,State,,,,3.60,33.00
S4395,Male,10,High School,352244,58.29,1,84.88,1,5.67,State,5,3,Cheating,,
S4396,Female,3,High School,68016,46.24,1,85.10,1,8.88,State,3,2,Late Submission,3.10,24.00
S4397,Male,2,None,332113,56.30,1,84.23,1,5.33,State,2,3,Late Submission,3.40,31.00
S4398,Male,8,PhD,847819,54.14,1,84.67,1,5.67,State,4,2,Late Submission,,
S4399,Male,3,PhD,245881,54.09,1,84.01,1,11.40,State,1,3,Bullying,4.70,27.00
S4400,Male,6,High School,853575,43.43,1,85.98,1,3.20,State,3,3,Other,2.75,24.00
S4401,Male,9,PhD,988305,48.79,1,84.34,1,7.50,State,8,3,Bullying,3.05,18.00
S4402,Female,3,High School,100692,40.81,1,87.19,1,8.00,State,1,1,Other,,
S4403,Male,3,High School,953545,53.40,1,85.21,1,5.33,State,5,2,Bullying,4.13,18.00
S4404,Female,8,High School,527043,49.89,1,88.50,1,8.20,State,1,2,Bullying,2.20,8.00
S4405,Male,12,High School,219960,50.54,1,85.10,1,5.78,State,1,1,Bullying,4.05,11.00
S4406,Male,7,High School,50601,49.65,1,83.13,1,10.00,State,2,3,Bullying,3.50,24.00
S4407,Female,9,Master,760436,50.57,1,85.10,1,6.20,School,4,3,Misconduct,4.00,21.00
S4408,Female,9,Master,728799,60.44,1,85.87,1,3.75,State,1,1,Misconduct,2.80,25.50
S4409,Female,5,PhD,477481,53.52,1,84.45,1,7.30,School,3,2,Cheating,,
S4410,Female,3,None,266943,45.54,1,88.17,1,9.17,State,3,3,Misconduct,,
S4411,Female,5,None,683754,51.37,1,85.54,1,10.00,School,2,1,Misconduct,4.10,12.00
S4412,Female,7,Bachelor,441772,47.46,1,86.53,1,9.00,School,4,2,Misconduct,3.70,11.33
S4413,Female,8,High School,836758,52.00,1,85.54,1,6.88,State,2,2,Bullying,2.45,6.50
S4414,Male,7,High School,521796,53.60,1,83.90,1,6.29,State,3,3,Bullying,4.20,10.00
S4415,Female,7,High School,199228,49.03,1,84.56,1,12.00,None,4,2,Late Submission,2.50,1.00
S4416,Male,8,Bachelor,560421,54.30,1,85.76,1,8.20,School,9,3,Cheating,3.83,27.00
S4417,Female,12,Master,439616,49.20,1,83.24,1,6.00,National,4,3,Other,4.65,20.50
S4418,Female,3,Master,103840,47.45,1,87.08,1,3.67,National,3,3,Bullying,3.50,17.00
S4419,Male,11,None,359768,45.82,1,84.78,1,7.00,State,4,3,Cheating,3.85,9.00
S4420,Male,6,Master,455334,53.55,1,85.10,1,5.50,School,5,3,Other,3.30,17.50
S4421,Male,10,Bachelor,422007,51.00,1,84.88,1,8.00,National,4,2,Late Submission,3.75,19.00
S4422,Male,8,None,419604,52.56,1,84.34,,,,1,1,Bullying,4.60,15.00
S4423,Male,5,PhD,224006,51.28,1,85.10,1,14.00,None,2,3,Late Submission,3.80,5.00
S4424,Male,3,PhD,332705,48.13,1,85.65,1,9.67,National,2,3,Bullying,2.10,19.00
S4425,Male,9,High School,711310,53.32,1,84.01,1,6.75,State,5,3,Late Submission,,
S4426,Male,8,Master,400267,49.64,1,86.31,1,7.40,State,2,2,Cheating,2.10,3.00
S4427,Female,10,Bachelor,348767,49.14,1,83.79,1,4.00,School,4,3,Misconduct,3.40,15.33
S4428,Male,9,PhD,179287,55.61,1,84.23,1,7.67,State,3,3,Misconduct,2.53,19.33
S4429,Female,7,PhD,87912,53.88,1,85.65,1,7.40,School,6,3,Bullying,2.30,35.00
S4430,Male,7,Bachelor,742706,45.74,1,87.40,1,6.13,School,5,2,Cheating,2.00,9.00
S4431,Female,3,High School,849128,46.03,1,84.34,1,7.00,State,3,2,Bullying,3.40,30.00
S4432,Male,10,Master,339155,49.78,1,84.56,1,10.50,State,4,3,Other,4.40,21.00
S4433,Male,1,None,367624,49.32,1,84.56,1,6.33,National,4,3,Misconduct,2.20,17.00
S4434,Male,4,Master,646948,49.13,1,83.46,1,3.00,State,2,3,Cheating,3.80,16.00
S4435,Female,3,Master,623629,53.86,1,84.78,1,9.50,State,1,1,Misconduct,4.05,12.00
S4436,Male,1,None,221328,53.26,1,86.42,1,10.50,State,2,2,Late Submission,4.58,13.25
S4437,Female,12,Master,875242,48.19,1,85.32,1,7.14,State,3,3,Other,2.85,4.00
S4438,Male,8,High School,755284,59.34,1,84.01,1,7.20,School,4,3,Cheating,,
S4439,Male,2,Master,901118,48.79,1,86.31,1,4.88,State,2,2,Misconduct,3.60,14.50
S4440,Female,8,Bachelor,655073,56.34,1,87.29,1,9.00,District,7,3,Late Submission,3.53,24.75
S4441,Female,9,High School,750188,45.39,1,84.88,1,8.38,School,1,3,Late Submission,3.20,14.50
S4442,Male,4,None,504949,48.33,1,85.21,1,9.50,School,2,3,Bullying,3.70,25.33
S4443,Female,6,PhD,365169,48.05,1,84.99,1,7.86,State,2,3,Cheating,3.70,31.50
S4444,Female,1,PhD,364931,51.73,1,84.99,1,6.63,State,4,2,Misconduct,3.10,14.50
S4445,Male,3,PhD,284488,45.83,1,87.73,1,9.83,School,4,3,Misconduct,2.75,4.00
S4446,Male,8,High School,153386,46.18,1,84.34,1,12.00,School,5,3,Cheating,4.20,17.50
S4447,Female,12,Master,489659,53.20,1,84.56,1,10.40,State,7,3,Cheating,3.75,11.50
S4448,Female,2,High School,220336,47.36,1,82.37,1,9.57,State,3,3,Cheating,2.90,6.50
S4449,Male,6,None,506784,45.84,1,84.23,1,6.71,State,1,3,Cheating,3.90,12.25
S4450,Female,3,Master,546159,46.66,1,83.46,1,6.00,State,1,2,Other,,
S4451,Female,6,None,372969,47.47,1,84.99,1,8.20,State,2,2,Cheating,,
S4452,Female,8,Master,667006,59.03,1,84.45,1,10.80,State,2,1,Misconduct,,
S4453,Female,7,High School,350383,47.86,1,85.76,1,11.00,School,2,3,Cheating,3.80,31.50
S4454,Male,6,High School,677029,52.46,1,84.45,1,9.00,State,2,3,Cheating,3.30,20.50
S4455,Female,2,None,136082,53.68,1,81.82,1,5.50,None,3,3,Misconduct,2.90,27.00
S4456,Male,3,PhD,499359,44.51,1,85.54,1,5.00,None,1,2,Bullying,,
S4457,Male,12,High School,103852,48.97,1,83.13,1,7.17,State,3,3,Late Submission,5.00,6.00
S4458,Female,3,None,189967,43.06,1,86.42,1,6.88,State,,,,,
S4459,Female,11,Bachelor,748412,55.27,1,86.97,1,10.00,State,6,3,Cheating,4.40,34.00
S4460,Male,3,Bachelor,396178,48.15,1,83.46,1,5.89,State,8,3,Bullying,3.50,18.00
S4461,Male,10,None,91433,49.39,1,86.31,1,4.67,School,3,2,Cheating,3.33,9.33
S4462,Male,3,Master,914226,43.94,1,84.99,1,8.25,State,1,1,Cheating,,
S4463,Male,5,PhD,355584,53.68,1,84.78,1,9.00,None,3,3,Other,,
S4464,Female,3,None,534795,47.03,1,84.99,1,7.50,None,1,2,Bullying,,
S4465,Male,11,PhD,150789,53.31,1,84.34,1,5.33,State,1,3,Bullying,,
S4466,Male,12,Bachelor,83589,53.83,1,85.54,1,3.50,National,3,3,Cheating,4.20,3.00
S4467,Female,11,High School,778664,62.24,1,85.87,1,6.13,State,3,3,Cheating,3.15,23.25
S4468,Female,6,PhD,371282,38.53,0,84.12,1,9.33,None,2,3,Cheating,2.10,20.00
S4469,Female,7,High School,882839,50.31,1,84.99,1,14.00,School,4,3,Bullying,4.40,18.00
S4470,Female,4,High School,533694,50.67,1,85.54,1,10.00,School,4,3,Late Submission,3.93,12.33
S4471,Male,1,None,111601,51.07,1,83.46,1,4.75,State,2,3,Bullying,3.33,25.75
S4472,Male,2,Master,182235,48.03,1,85.10,1,7.00,State,6,3,Bullying,4.60,7.00
S4473,Male,5,Bachelor,771132,53.12,1,86.09,1,9.17,None,2,1,Bullying,2.70,34.00
S4474,Male,12,Master,506481,46.77,1,84.45,1,6.25,State,2,2,Misconduct,3.10,4.00
S4475,Male,11,PhD,814810,53.35,1,84.12,1,11.00,None,1,3,Bullying,2.80,8.50
S4476,Male,8,None,431901,53.44,1,84.67,1,8.75,School,2,3,Bullying,4.43,24.67
S4477,Female,4,Bachelor,119264,41.00,1,84.23,1,10.67,School,2,3,Other,2.77,18.00
S4478,Male,5,Master,245624,46.32,1,86.31,1,8.50,None,2,2,Misconduct,2.70,7.00
S4479,Female,11,Master,871794,41.61,1,83.35,1,8.50,State,3,3,Late Submission,,
S4480,Female,3,Bachelor,831484,57.03,1,86.09,1,6.60,State,1,1,Misconduct,3.70,17.67
S4481,Female,10,High School,57800,48.05,1,86.75,1,8.29,State,4,3,Cheating,3.45,25.50
S4482,Female,7,None,560545,54.13,1,83.68,1,7.60,State,3,3,Cheating,3.70,32.00
S4483,Male,1,High School,301682,50.30,1,85.98,1,7.00,National,5,3,Cheating,2.30,15.00
S4484,Female,4,High School,488168,53.21,1,85.10,1,5.00,State,7,3,Bullying,3.30,7.00
S4485,Male,11,Bachelor,795920,52.27,1,85.43,1,6.00,State,5,3,Late Submission,,
S4486,Female,6,None,159678,43.41,1,84.99,1,8.50,State,5,3,Cheating,,
S4487,Male,4,High School,398670,48.30,1,83.79,1,8.00,State,2,2,Bullying,2.30,18.00
S4488,Female,9,PhD,692214,49.07,1,83.68,1,5.00,State,2,3,Bullying,4.40,21.50
S4489,Female,12,None,527052,48.84,1,83.02,1,6.00,School,3,1,Bullying,3.25,19.00
S4490,Female,1,Bachelor,398762,50.71,1,86.86,1,5.38,State,2,3,Bullying,,
S4491,Female,10,None,547567,53.23,1,85.54,1,9.17,School,5,3,Misconduct,,
S4492,Female,10,PhD,292163,58.27,1,85.98,1,7.00,State,2,2,Cheating,4.10,10.00
S4493,Male,8,Bachelor,364869,42.13,1,86.86,1,2.67,State,2,3,Cheating,2.30,5.00
S4494,Male,11,PhD,316487,38.28,0,84.45,1,7.78,State,2,2,Late Submission,4.23,18.00
S4495,Female,1,PhD,290355,45.09,1,84.67,1,8.33,School,2,2,Bullying,2.85,18.75
S4496,Male,8,High School,466263,39.09,0,83.79,1,9.57,State,3,2,Late Submission,2.60,24.00
S4497,Female,1,None,891368,56.74,1,87.95,1,4.88,State,4,3,Cheating,,
S4498,Female,1,PhD,960736,44.31,1,84.34,1,11.00,State,3,3,Bullying,3.05,12.00
S4499,Male,8,PhD,273781,39.51,0,82.04,1,3.33,School,4,3,Cheating,2.80,24.50
S4500,Male,4,Master,637993,48.82,1,86.20,1,10.20,State,3,3,Cheating,3.53,20.33
S4501,Male,9,High School,64901,45.88,1,83.24,1,6.14,State,1,1,Other,,
S4502,Male,6,High School,553174,51.48,1,85.10,1,7.50,State,3,3,Bullying,4.15,9.00
S4503,Male,3,Bachelor,227233,46.22,1,84.34,1,5.17,State,4,3,Cheating,3.70,2.00
S4504,Female,7,High School,999962,47.26,1,85.21,1,6.33,State,6,3,Bullying,3.20,11.50
S4505,Male,12,High School,428986,45.09,1,87.29,1,12.00,National,2,2,Misconduct,,
S4506,Female,5,PhD,775150,50.08,1,83.02,1,5.73,State,3,2,Bullying,2.60,11.00
S4507,Male,3,None,944467,51.89,1,84.99,1,2.67,School,2,3,Bullying,4.07,14.67
S4508,Male,2,Bachelor,237664,47.97,1,86.42,1,4.00,National,3,3,Bullying,3.47,15.67
S4509,Female,6,None,574773,52.54,1,85.65,1,6.13,State,3,3,Cheating,4.80,28.00
S4510,Male,8,PhD,341819,55.67,1,84.67,1,7.29,State,3,2,Cheating,3.10,27.00
S4511,Female,2,Bachelor,234967,46.11,1,85.32,1,6.00,State,2,2,Bullying,,
S4512,Male,9,Bachelor,810548,47.13,1,85.21,1,6.25,State,3,2,Late Submission,3.50,12.00
S4513,Male,2,High School,202895,55.32,1,86.75,1,10.29,State,1,2,Other,2.70,2.00
S4514,Male,9,PhD,253602,45.91,1,85.65,1,6.00,State,3,3,Cheating,3.20,2.00
S4515,Female,1,Bachelor,944966,52.75,1,86.97,1,6.75,State,3,3,Late Submission,,
S4516,Female,2,PhD,863550,50.50,1,85.10,1,9.00,School,1,2,Misconduct,3.77,14.00
S4517,Male,3,High School,701244,44.31,1,84.67,1,5.75,None,,,,,
S4518,Male,12,High School,925048,52.72,1,82.91,1,7.75,School,3,3,Other,,
S4519,Female,7,Bachelor,723738,59.50,1,84.45,1,8.00,School,3,3,Bullying,3.67,17.00
S4520,Male,1,None,524909,57.18,1,84.34,1,7.50,School,2,2,Late Submission,,
S4521,Male,10,Bachelor,67953,48.32,1,85.21,1,7.00,State,,,,3.00,17.33
S4522,Female,7,None,380479,45.05,1,84.99,1,8.67,None,3,3,Late Submission,,
S4523,Male,3,None,673534,58.45,1,84.45,1,7.60,School,1,3,Late Submission,4.00,22.00
S4524,Male,8,Master,630476,47.59,1,83.24,1,10.00,State,4,3,Cheating,3.50,8.33
S4525,Male,10,None,874334,53.94,1,84.45,1,7.50,State,3,2,Late Submission,2.40,31.00
S4526,Male,5,PhD,912102,44.94,1,86.97,1,11.00,School,8,3,Cheating,3.65,9.50
S4527,Female,1,None,107580,42.20,1,88.39,1,9.33,National,2,3,Bullying,,
S4528,Male,12,Bachelor,905316,52.14,1,84.88,1,4.40,State,6,3,Bullying,,
S4529,Male,5,Bachelor,941013,52.00,1,85.98,1,6.67,State,1,3,Bullying,,
S4530,Male,9,Bachelor,128760,55.42,1,85.10,1,7.00,State,3,3,Other,2.40,16.75
S4531,Female,12,Bachelor,476635,46.90,1,87.73,1,8.50,None,3,2,Bullying,2.75,17.50
S4532,Male,5,Bachelor,243751,51.65,1,85.54,1,9.13,State,3,1,Other,2.40,3.00
S4533,Male,9,PhD,678669,41.46,1,83.57,1,8.00,School,4,3,Bullying,,
S4534,Female,2,None,327033,58.06,1,85.43,1,3.00,None,3,2,Other,,
S4535,Female,2,High School,654411,47.84,1,85.10,1,4.50,State,4,3,Bullying,,
S4536,Male,4,None,339946,49.63,1,86.42,1,7.75,State,3,2,Bullying,2.30,15.00
S4537,Male,12,PhD,655407,50.20,1,84.78,1,8.67,State,2,2,Cheating,4.15,6.00
S4538,Female,2,Master,838845,54.67,1,85.32,1,12.00,School,1,1,Cheating,2.10,7.00
S4539,Female,7,None,739855,62.33,1,83.57,1,6.20,State,4,3,Other,,
S4540,Female,12,None,193541,52.78,1,86.75,1,7.40,State,4,3,Bullying,2.70,13.00
S4541,Male,10,None,162018,52.66,1,84.99,1,10.00,School,4,3,Misconduct,4.05,6.00
S4542,Male,8,Bachelor,475709,50.51,1,82.26,1,6.75,School,4,3,Other,4.85,34.00
S4543,Female,3,PhD,638450,41.09,1,85.54,1,6.80,State,2,1,Misconduct,,
S4544,Male,6,High School,244122,49.03,1,84.99,1,10.17,None,1,3,Late Submission,3.25,29.00
S4545,Male,8,High School,814148,46.15,1,84.12,1,9.00,State,5,3,Bullying,2.87,17.00
S4546,Male,12,PhD,300176,45.16,1,85.98,1,9.62,State,3,2,Bullying,4.10,15.00
S4547,Male,11,PhD,967580,57.88,1,84.99,1,11.00,State,5,3,Late Submission,4.10,25.00
S4548,Male,8,PhD,299468,55.00,1,85.43,1,8.17,None,3,3,Cheating,4.10,33.00
S4549,Female,4,PhD,749276,46.58,1,84.78,1,5.60,State,1,2,Cheating,,
S4550,Male,9,Bachelor,410991,46.05,1,86.86,1,5.57,State,3,3,Other,2.93,23.00
S4551,Female,10,Master,656424,49.34,1,84.23,1,6.33,School,3,2,Bullying,3.60,23.33
S4552,Female,4,PhD,947727,49.62,1,82.91,1,2.20,State,4,3,Bullying,3.33,18.33
S4553,Female,5,PhD,571852,50.19,1,82.48,1,5.80,State,,,,3.75,28.00
S4554,Male,7,PhD,250450,43.39,1,83.57,1,7.80,None,4,2,Cheating,3.27,13.00
S4555,Male,10,High School,904008,52.03,1,84.01,1,5.17,State,4,3,Misconduct,3.65,26.00
S4556,Male,3,None,292069,50.44,1,86.31,1,7.43,State,2,2,Bullying,3.25,26.50
S4557,Male,12,None,767297,51.94,1,84.23,1,6.71,State,1,3,Other,3.00,17.00
S4558,Male,4,Bachelor,168083,50.80,1,83.35,1,9.40,State,5,3,Misconduct,,
S4559,Male,12,None,920287,48.19,1,86.09,1,5.00,State,6,3,Other,4.17,16.00
S4560,Female,2,Bachelor,266356,51.24,1,84.23,1,10.17,State,3,3,Other,2.87,26.00
S4561,Male,3,None,961004,53.73,1,83.46,,,,1,2,Misconduct,4.20,1.00
S4562,Female,7,Master,741557,44.43,1,86.31,1,10.00,None,4,3,Late Submission,4.30,15.00
S4563,Female,11,High School,949422,44.03,1,84.78,1,9.20,School,7,3,Misconduct,,
S4564,Male,7,Bachelor,247133,65.28,1,83.57,1,8.00,State,4,3,Misconduct,,
S4565,Female,8,Bachelor,508700,52.92,1,85.32,1,11.75,State,1,2,Other,4.30,26.00
S4566,Female,1,Master,536101,56.03,1,85.21,1,8.75,State,5,3,Bullying,2.40,31.00
S4567,Male,1,Master,599749,46.51,1,86.09,1,6.33,State,2,3,Misconduct,2.90,2.50
S4568,Male,7,None,974116,58.94,1,85.98,1,4.50,None,4,3,Cheating,3.75,3.50
S4569,Male,5,Bachelor,235660,58.56,1,84.78,1,7.43,State,5,3,Late Submission,3.10,15.50
S4570,Male,8,PhD,118466,43.49,1,82.80,1,11.00,State,2,3,Cheating,3.10,13.50
S4571,Female,5,High School,521170,50.59,1,84.23,1,1.25,State,5,3,Bullying,4.80,7.00
S4572,Female,8,Master,332737,53.87,1,87.29,1,7.50,State,3,3,Late Submission,4.10,5.00
S4573,Female,4,Master,998758,53.78,1,85.54,1,14.00,None,1,2,Bullying,3.15,20.50
S4574,Male,4,Master,453263,59.00,1,86.42,1,9.00,State,3,3,Bullying,3.75,34.50
S4575,Male,2,Bachelor,806277,51.24,1,83.35,1,5.13,State,6,3,Late Submission,,
S4576,Female,12,None,335015,51.10,1,83.13,1,7.00,State,4,2,Misconduct,4.10,14.00
S4577,Female,1,None,644706,53.72,1,83.57,1,8.88,State,4,3,Late Submission,,
S4578,Male,5,Bachelor,899042,52.69,1,83.02,1,8.00,School,2,3,Cheating,2.50,1.00
S4579,Male,11,Master,603991,53.27,1,85.32,1,9.10,State,7,3,Late Submission,5.00,6.00
S4580,Male,1,Bachelor,855823,55.68,1,84.34,1,3.33,School,3,2,Other,3.87,19.67
S4581,Female,1,Master,252814,59.87,1,84.78,1,8.00,State,,,,,
S4582,Male,12,Bachelor,805898,45.52,1,85.65,1,6.00,School,4,3,Cheating,4.50,2.00
S4583,Female,12,Bachelor,664667,46.61,1,84.56,1,5.00,State,6,3,Bullying,3.63,28.67
S4584,Female,11,PhD,642671,43.63,1,86.75,1,6.29,School,5,2,Other,3.45,18.00
S4585,Male,7,Master,704960,50.92,1,83.35,1,4.40,School,5,2,Bullying,,
S4586,Male,6,None,949464,47.06,1,83.57,1,4.50,State,2,2,Late Submission,3.27,17.00
S4587,Female,8,High School,608352,50.60,1,84.88,1,8.13,State,4,3,Cheating,4.20,26.50
S4588,Female,4,Master,639756,39.83,0,84.56,1,6.60,National,4,2,Bullying,3.00,17.33
S4589,Male,2,PhD,989445,47.93,1,86.20,1,9.20,School,1,1,Other,3.63,22.00
S4590,Male,7,None,264915,48.76,1,85.21,1,9.00,State,,,,3.47,17.00
S4591,Female,9,None,157599,34.80,0,84.99,1,7.00,State,2,3,Cheating,3.90,12.00
S4592,Male,4,High School,279082,44.31,1,86.09,1,6.88,State,3,3,Cheating,2.10,17.00
S4593,Male,1,Bachelor,62266,54.92,1,84.67,1,11.60,State,5,3,Cheating,2.95,10.50
S4594,Male,5,PhD,983024,52.82,1,84.78,1,6.83,None,3,2,Bullying,2.43,20.00
S4595,Male,2,Bachelor,298207,46.45,1,84.12,1,9.29,State,6,3,Late Submission,3.50,24.00
S4596,Male,5,PhD,612971,46.53,1,85.54,1,8.43,State,2,2,Bullying,3.30,16.50
S4597,Male,8,Bachelor,617358,49.49,1,86.53,1,11.00,State,3,3,Bullying,3.60,20.00
S4598,Male,8,High School,884375,40.90,1,85.87,1,5.20,State,6,3,Bullying,2.20,34.00
S4599,Female,2,None,578168,49.47,1,85.10,1,4.75,State,2,3,Bullying,,
S4600,Female,1,Master,780206,58.14,1,85.10,1,8.80,School,2,2,Bullying,3.70,19.00
S4601,Female,8,PhD,779744,42.14,1,84.67,1,8.40,School,2,3,Cheating,4.90,33.00
S4602,Male,12,None,707673,55.80,1,87.62,,,,3,3,Bullying,,
S4603,Female,4,High School,912258,51.78,1,84.67,1,7.88,State,1,2,Misconduct,,
S4604,Male,12,None,818019,52.44,1,85.87,1,4.25,School,2,3,Bullying,3.50,16.00
S4605,Male,4,High School,189070,53.67,1,84.78,1,8.75,School,4,3,Misconduct,3.50,12.00
S4606,Female,1,Master,286585,50.29,1,83.79,1,7.00,State,6,2,Cheating,5.00,11.00
S4607,Male,2,High School,434452,51.15,1,82.37,1,8.13,State,1,1,Misconduct,3.13,15.00
S4608,Female,3,None,924113,46.06,1,85.87,1,7.10,State,3,3,Bullying,4.60,9.00
S4609,Female,7,None,229699,50.68,1,86.97,1,8.67,State,4,3,Late Submission,3.75,20.50
S4610,Male,9,High School,767686,54.37,1,84.12,1,7.17,School,2,2,Bullying,3.00,20.00
S4611,Male,2,High School,272072,60.50,1,86.09,1,8.80,State,5,3,Misconduct,2.80,16.00
S4612,Male,7,None,505730,41.97,1,85.43,1,4.00,None,3,3,Late Submission,,
S4613,Male,5,PhD,798392,46.83,1,86.31,1,9.00,State,5,3,Bullying,3.95,17.50
S4614,Female,3,PhD,608731,49.58,1,84.99,1,7.71,State,1,2,Cheating,4.70,15.00
S4615,Female,7,High School,690626,48.75,1,85.21,1,7.00,School,1,2,Misconduct,,
S4616,Female,6,Bachelor,685732,49.86,1,83.68,1,10.20,State,2,2,Late Submission,3.00,17.00
S4617,Male,4,Master,359890,58.05,1,83.90,1,8.75,None,3,3,Bullying,3.60,33.00
S4618,Female,2,PhD,170950,43.22,1,84.67,1,2.00,State,,,,3.50,18.50
S4619,Male,4,PhD,948813,44.78,1,84.23,1,10.00,State,5,3,Other,,
S4620,Female,7,PhD,797056,53.26,1,83.68,1,5.00,State,3,3,Misconduct,,
S4621,Male,9,High School,615209,57.16,1,87.29,1,6.17,State,3,2,Cheating,4.90,10.00
S4622,Male,4,None,583112,42.49,1,85.87,1,11.25,School,1,2,Cheating,3.80,18.67
S4623,Male,9,PhD,137627,52.54,1,85.54,1,7.20,State,2,2,Late Submission,4.60,4.00
S4624,Male,5,Bachelor,398206,46.27,1,83.02,1,7.22,State,1,2,Cheating,3.35,7.50
S4625,Male,1,Master,564335,52.61,1,85.10,1,7.83,State,,,,3.20,1.50
S4626,Male,4,None,593115,46.69,1,82.80,1,8.00,School,1,2,Misconduct,,
S4627,Female,2,Master,805939,47.11,1,84.45,1,3.75,State,1,2,Misconduct,2.10,1.00
S4628,Female,8,High School,764435,48.85,1,85.65,1,6.78,State,3,3,Bullying,3.50,20.00
S4629,Female,1,None,852663,48.32,1,84.88,1,7.80,State,3,3,Bullying,4.30,14.00
S4630,Male,11,None,954801,45.52,1,86.09,1,6.83,State,3,3,Other,3.00,5.00
S4631,Male,6,High School,844357,52.36,1,84.67,1,6.75,School,6,3,Bullying,3.70,12.00
S4632,Male,12,High School,554134,47.91,1,83.13,1,8.50,State,1,2,Bullying,3.50,30.00
S4633,Female,9,Bachelor,110028,43.45,1,83.02,1,7.75,State,1,1,Other,3.08,26.60
S4634,Male,6,Bachelor,447457,49.61,1,83.79,1,2.67,State,1,2,Other,4.00,3.00
S4635,Female,5,Bachelor,217011,50.67,1,84.56,1,7.50,State,2,2,Other,4.00,12.67
S4636,Male,10,PhD,616245,50.06,1,87.51,1,11.83,State,2,3,Bullying,,
S4637,Female,8,PhD,855292,54.62,1,85.98,1,10.50,State,5,3,Bullying,2.90,17.67
S4638,Male,3,Bachelor,575772,44.03,1,85.87,1,7.78,State,5,2,Misconduct,3.00,1.00
S4639,Female,7,Master,92344,55.05,1,84.23,1,13.00,State,2,2,Late Submission,3.33,23.83
